Unnamed: 0,Period Ending,close,Current Ratio,Quick Ratio,Profit Margin,After Tax ROE,size,non linear size,book to price,EY-CETOP,EY-ETOP,Leverage-MLEV,Leverage-DTOA,Leverage-BLEV,momentum,Liq-STOM,Liq-STOQ,Liq-STOH,GICS Sector,beta,weighted alpha,std_res,half_year_return,three_m_rtn,VaR
34,2014-12-31,52.0,167.0,107.0,3.0,11.0,24.24907901617394,-79.61370847269609,0.5776690391459279,0.06615384615384615,0.0661538461538485,1.1626772515740544,0.5538332159010841,1.2824010217113666,0.03637802492138082,-2.1055543950750693,-2.090805799771013,-2.2341009629937107,Consumer Staples,0.8471838883570023,0.08772033887079192,0.011412137040516232,-0.06442303846153845,-0.08942311538461539,-0.019886538171960868
35,2015-12-31,36.68,162.0,101.0,3.0,10.0,23.84486904933637,-78.35088601900134,0.7898084260235184,0.08151581243184297,0.08151581243189984,1.254775489477528,0.5538760365565156,1.3228671992848762,-0.08743938694683041,-1.7948250709037212,-1.8499464085096806,-1.9331336864441506,Consumer Staples,0.9213298466826828,-0.08948848149043055,0.012393614045167948,0.1616685114503818,-0.017448173391493894,-0.030341653098858886
36,2012-12-31,144.759995,181.0,181.0,12.0,80.0,22.703217178691357,50.16122365814772,0.07297134759078135,0.05830340074272593,0.0583034007426729,1.6501287042677069,0.9559599267975146,9.909369577681193,0.0240139466217104,-1.6007278969400776,-1.5063422222625007,-1.5069930119879626,Information Technology,0.5991683797255591,0.009548411942681492,0.007589715816963451,0.24005250898219496,0.09429406929725308,-0.01229860285014403
37,2013-12-31,262.929993,230.0,230.0,11.0,58.0,23.282772143967858,-37.82595331295853,0.06618705000370767,0.03837523397340219,0.03837523397343375,1.4642669326525233,0.935386258360888,8.01446782454447,0.12914923554840022,-1.017029615665827,-1.3843202865405795,-1.4163608485861179,Information Technology,1.1905064391569458,0.0933372198541762,0.008111934337045516,0.06853542570169996,0.03403952473387073,-0.012569783523729757
38,2014-12-31,286.049988,219.0,219.0,10.0,21.0,23.533173451892328,-61.393888314418284,0.14428736904990194,0.03048418236605555,0.03048418236606132,1.4897675840724038,0.881741871301966,4.394389871389346,0.0391267978579547,-1.5687703163240934,-1.5765507772434892,-1.5657060517950605,Information Technology,1.1913118326590129,-0.06276192734117107,0.01239518864547347,0.033805325662170566,0.026673677049761108,-0.022279474312828257
39,2015-12-31,276.570007,254.0,254.0,9.0,30.0,23.64194826873013,-68.87910347002254,0.10855125899265464,0.03221607468086733,0.03221607468084416,1.5473935787387298,0.9103538828008241,6.042719760401586,-0.011141286111768362,-2.258463662943225,-2.1657796225256294,-2.01319767953536,Information Technology,1.0959307054914682,-0.034672589055316526,0.010284630858111795,-0.29204180480785097,-0.22366850502339536,-0.025562150364557033
40,2013-01-31,38.880001,245.0,245.0,11.0,12.0,22.90081932699304,14.962346970845829,0.23153220891521745,0.028034978702804046,0.028034978702831243,1.0844902187584111,0.5257636245473958,1.364917776037588,0.11231088940146584,-1.5138022546258145,-1.4146650427778933,-1.26378655461383,Information Technology,1.1200600605980382,-0.03919663497085222,0.01920973201067989,-0.11856998151826173,-0.009002108821962309,-0.02391535865983352
41,2014-01-31,51.25,265.0,265.0,10.0,10.0,23.16527180819138,-23.741557078070397,0.19671925635357465,0.019902439024390244,0.01990243902440764,1.0649264881460572,0.5078346028291622,1.3300464293610434,0.11274782616036755,-1.3368056397986536,-1.3412006307405742,-1.2319053180941308,Information Technology,1.28101786154927,0.12911059630881366,0.015086147665744568,0.04078048780487811,-0.06965853658536586,-0.02322968124926672
42,2015-01-30,54.009998,191.0,191.0,3.0,4.0,23.2306082266786,-31.81070739873757,0.18083041526418347,0.0066654325741689535,0.006665432574175472,1.060551136257577,0.5479968226164531,1.3348503965392935,-0.05946627562804874,-2.0083690346227643,-1.8359618652484126,-1.5182294874138358,Information Technology,1.2708313804749716,-0.00899737953341667,0.012694186692420076,-0.06350668629908107,0.0662840609621946,-0.02767538925067667
43,2016-01-29,46.82,188.0,188.0,13.0,20.0,23.083991243599854,-12.875280317086434,0.1528121023572333,-0.03118325501922256,-0.03118325501918104,1.1403671058760534,0.7063441698547677,1.9185601383057544,-0.1580268410879174,-1.2845730232394452,-1.3287066048230636,-1.2041982558615922,Information Technology,1.053006535832218,0.08449319055669663,0.019381567217530208,0.2697565356685177,0.2776591200341734,-0.03596075319244485
44,2012-12-31,30.719999,134.0,113.0,17.0,15.0,22.73304449601654,44.5061052980418,0.8866653052138885,-0.13053385841581572,-0.1305338584157085,1.7775743804188302,0.7023841655420603,1.8769649334945584,-0.01759330763605845,-1.5618027809531987,-1.8121181016216612,-1.9238341234708334,Utilities,0.4662134045126526,-0.04271395927756443,0.008559848411472566,0.109049515268539,0.1331380902714223,-0.013129159074637936
45,2013-12-31,36.16,80.0,59.0,5.0,5.0,22.916486142705175,12.400560503336234,0.7300284985746754,0.03290929203539823,0.03290929203538038,1.6140092995346902,0.6890029464879764,1.8410757946210268,0.016441027608216415,-1.974968391818541,-2.096892268389674,-2.06642012231056,Utilities,0.7943270001468211,-0.008958500455419717,0.007767730690367845,0.10204640486725672,0.12195796460177002,-0.012540568712244793
46,2014-12-31,46.130001,75.0,52.0,10.0,9.0,23.14671317192911,-21.341260071620127,0.5948765404396011,0.05246043675568097,0.05246043675558526,1.5392259419894192,0.6988200457624837,1.9064501713094,0.08799081074415972,-1.9947253890477221,-2.019269558591686,-2.0930120299721295,Utilities,0.6359108798404284,-0.0045127666571455755,0.01099779300938938,-0.16540214252325727,-0.08324300708339452,-0.0192572066767126
47,2015-12-31,43.23,92.0,66.0,10.0,9.0,23.081732374954928,-12.56021247800345,0.6568493519389631,0.060143418922044875,0.06014341892213944,1.6506080537489296,0.7061759729272421,1.9904981284192345,0.016448990538663336,-1.8192809614017995,-1.8994394442400955,-1.9173091082441185,Utilities,0.5605253446730414,0.09342451582252574,0.01098440966330972,0.24334952579227398,0.17580388619014586,-0.02009715050425501
48,2012-12-31,42.68,67.0,45.0,8.0,8.0,23.751802573415212,-74.73512557826689,0.7372633998655067,0.06091846298031865,0.06091846298028963,1.754150249412863,0.7197380764066438,2.022904771280436,-0.0027414186097548623,-2.2686463749457118,-2.261730819408268,-2.202414622829234,Utilities,0.47824237621286897,0.043807224962386114,0.006663666018385831,0.04217432052483592,0.1269915182755389,-0.01053136590742598
49,2013-12-31,46.740002,71.0,47.0,10.0,9.0,23.850884599983765,-78.54201332795674,0.7048772517327275,0.06504064762342117,0.06504064762335805,1.7374370153657657,0.7148757400645229,2.046192104445135,0.019214313668802042,-2.0758098206940367,-1.8760426873100478,-1.921187415412034,Utilities,0.688274532497973,-0.020662450086386338,0.008382413510827445,0.15896439199981194,0.07851942325548023,-0.013262440869097836
50,2014-12-31,60.720001,56.0,40.0,10.0,10.0,24.117044164945806,-81.79622617124369,0.5648484675020806,0.055006586709377685,0.055006586709338064,1.5377078549389018,0.7175193048571995,1.9519506307891696,0.0665907214039174,-2.253311726788639,-2.157665569059132,-2.230292755258533,Utilities,0.5168313485619835,-0.009339492896253828,0.0108077743993077,-0.10688407267977493,-0.07015813454943795,-0.018749731192232225
52,2012-12-31,53.119999,,,11.0,18.0,23.933911910536914,-80.65041671730795,0.6444015015495486,0.11558735157355708,0.1155873515734764,1.4286733984209632,0.8781179916700993,1.6652271873826512,0.05990656160278648,-2.169176345713603,-2.139386576138932,-2.126107424863825,Financials,1.3531344167149506,0.0753303053409984,0.006867325460044456,0.06908889437290848,-0.0079065890042656,-0.0154177689199112
53,2013-12-31,66.800003,,,13.0,22.0,24.157985266050833,-81.3899525713914,0.4712677030447556,0.101796402613934,0.10179640261390824,1.3454566329364328,0.8794793375485339,1.7330369357045143,0.0373304828238655,-2.4635346403039176,-2.43779282580708,-2.4306016380529964,Financials,1.1937389647812138,0.004218107621163508,0.006731438786289813,-0.06392221269810433,-0.05000005763472806,-0.012596947353557096
54,2014-12-31,61.09,,,13.0,16.0,24.03982095409931,-81.90266548263025,0.6655849214812468,0.10705516451137666,0.10705516451142744,1.271174976185334,0.846810891146977,1.4074235569847933,0.0208193366646916,-2.337712724641917,-2.262661775018804,-2.312269134940155,Financials,0.7819555559407632,-0.03680924946869362,0.006095375395059025,0.014241266983139513,0.04075956785071201,-0.012773447914263214
55,2015-12-31,59.900002,,,12.0,14.0,23.97378998456541,-81.31137896816837,0.6862538796630978,0.09816360273243396,0.09816360273247272,1.2306631517819493,0.8503077027118415,1.3361192681274,-0.029223866626527283,-2.27587181814723,-2.2135068312429476,-2.205348728703406,Financials,1.0271164455200543,-0.0037068837535926507,0.0068450998170835825,0.21035054389480654,0.06160263567270001,-0.02343448376436311
57,2013-12-31,51.049999,,,13.0,9.0,25.04461928627273,-12.292036696138895,1.334431990655958,0.12066601607573,0.12066601607553873,1.5537620482374723,0.8144012236551155,1.4149795958992737,0.03619569805469836,-2.066250758958999,-1.968882801773396,-1.959714532464458,Financials,1.4830210526476428,-0.015215620696068912,0.009990221855923005,0.0822723032766367,-0.00959839391965512,-0.0175802560353224
58,2014-12-31,56.009998,,,12.0,7.0,25.105527915772747,-3.256669424727079,1.3359104306705882,0.09409034437030332,0.09409034437051077,1.3901206375633195,0.792664974077788,1.29202604351812,0.029302939341843814,-2.26825305449628,-2.089107202456809,-2.1611980266613426,Financials,1.0696162621489405,-0.02472380918206596,0.005711900077697264,0.10837358001691064,-0.015532923247024575,-0.017507981508279424
59,2015-12-31,61.970001,,,4.0,2.0,25.111825244766745,-2.2906526867045613,1.1134274204844783,0.02727125984716379,0.027271259847240787,1.3644861004173574,0.8195809177310074,1.3273550603404047,0.013449844781647076,-1.9255285794075645,-1.9602799475279797,-2.0115557827118336,Financials,1.0287888012786883,0.003837546133068357,0.008521523449019,-0.14684527760456229,-0.12215586377027818,-0.024479635270899053
60,2012-12-31,27.059999,,,14.0,14.0,22.49411398037413,93.2000802195362,0.15579488383754375,0.022542498985310383,0.02254249898526444,1.0,0.8569956790567034,1.0,0.03933857480369367,-2.258556431597638,-2.0032039466495877,-2.005176794442794,Real Estate,0.4805298822528032,-0.014024799279045923,0.009655365798249304,0.11862531850056618,0.14116778053096013,-0.016835650284470486
61,2013-12-31,25.91,,,21.0,21.0,22.06778609492657,199.17166032774915,0.2521819173940092,0.05403319181783095,0.054033191817935235,1.0,0.8408634188860009,1.0,-0.04438761923931552,-1.7420300000925413,-1.8854980928310112,-1.9595406786613718,Real Estate,1.0200666036434258,-0.1061406201936371,0.010199669369072026,0.2497105750675415,0.15939795445773833,-0.02099012801650996
62,2014-12-31,37.150002,,,31.0,25.0,22.441915177797256,104.8665221332685,0.2201429144368241,0.05545087184652103,0.055450871846671634,1.0,0.7986338589883465,1.0,0.04479682532897298,-1.728028948830767,-1.6840837288404809,-1.8444802121081432,Real Estate,0.5493193140267413,0.058947551685108415,0.009157622955487705,0.023687670326370255,0.04872131635416858,-0.013202766263595787
63,2015-12-31,40.029999,,,25.0,15.0,22.602716930217557,70.10676699364558,0.2476967393674575,0.0379715223075574,0.0379715223075574,1.0,0.7359473024452028,1.0,0.0408468307931156,-1.892487999294571,-1.8950272775606438,-1.83070583651875,Real Estate,0.7299502460073692,0.03351252456397346,0.010446661181034355,0.11191604076732553,0.0524607057821811,-0.023220038940861887
64,2013-12-31,66.370003,,,5.0,10.0,22.349759940305447,126.35833611489392,0.9503474683294816,0.09612776422505208,0.09612776422501514,1.358203610180527,0.8373370490264933,1.3769185714885697,0.09662327492603948,-1.7754018932458617,-1.8661476295536565,-1.8971819299646555,Financials,1.1194956045559232,0.030435704558376568,0.007899938201750709,-0.013861774271729363,-0.006930826867673884,-0.014590508498979887
65,2014-12-31,68.43,,,5.0,9.0,22.321108129280983,133.27261566231755,1.048347430605854,0.09527984801987432,0.09527984801987432,1.283939236073964,0.8358396013796894,1.2708445957747727,0.024195511093488425,-1.9319888105367053,-1.8419537339502638,-1.917015843711555,Financials,0.9646917341634952,-0.01106721449729715,0.0061064497446680615,0.002630439865555897,-0.10258658483121452,-0.01610938682603827
66,2015-12-31,80.540001,,,1.0,3.0,22.42458496623139,108.82099392690724,0.8253647530164651,0.02582567636173732,0.025825676361751912,1.2539239319413844,0.8493838576271552,1.3076505642061491,0.0014559112143040082,-1.7950841803803248,-1.8012004978448177,-1.6981287102991736,Financials,0.8794418893447805,0.12622499299228504,0.008916473325087016,0.09200392237392686,-0.03476537081244888,-0.021352835581446992
68,2013-12-31,46.93,,,8.0,13.0,22.52502307814949,86.46518451008707,0.3441255881001997,0.0443213296398892,0.044321329639757184,1.4916763437363534,0.6960134101013046,2.4287700791177174,0.022962065379182564,-2.123026346520905,-2.212524526542409,-2.3073870731701605,Financials,0.9699744785796262,-0.04123393228860752,0.0062697564246428535,-0.007031792030684005,0.027274643085446332,-0.013326431252018406
69,2014-12-31,47.080002,,,7.0,9.0,22.69931410504311,50.91019816904917,0.4476462824033458,0.042056072979776,0.04205607297986472,1.658190017568529,0.6773826173826174,2.470335046757912,0.002760468007979982,-2.3979391498300373,-2.3296995548120045,-2.351960476160301,Financials,0.7104545373314941,-0.023079061536405168,0.0059213035680044475,0.010620220449438384,-0.00467291823819371,-0.015123227188056696
70,2015-12-31,40.939999,,,7.0,10.0,22.67724490719737,55.18415651217038,0.5155801380546805,0.05056179898783094,0.05056179898796416,1.7012898846178166,0.6665322395857202,2.3601956957919907,-0.05690870954038136,-1.7723942892176188,-1.974435389247038,-2.0447770703364188,Financials,0.7161517304518004,-0.05653264962652922,0.006763290422790049,0.16756229036546874,0.08549096447217792,-0.021357871542969115
72,2012-12-31,40.91,359.0,359.0,15.0,9.0,22.70518921834973,49.783591134906594,0.32325412641763146,0.02811048643363481,0.028110486433703712,1.0,0.09800444277476164,1.0,0.0890729570745953,-1.098778831120409,-1.1956629951961562,-1.1462783306213167,Information Technology,1.8912635168472056,0.08271162988807446,0.02446852159488573,0.04008797360058673,-0.1498411390857981,-0.025319245136048163
73,2013-12-31,47.18,391.0,391.0,19.0,11.0,22.85053868930368,23.4117667367118,0.31332779145621537,0.03497244595167444,0.034972445951656564,1.0,0.11098342115539687,1.0,0.012871219238571464,-1.3087659752200693,-1.3259412622835347,-1.4535450015114073,Information Technology,1.204328395708046,0.01978860808111422,0.01554325106307731,0.31072488342518023,0.2331496396778296,-0.017268864255456956
74,2014-12-31,62.959999,378.0,378.0,17.0,11.0,23.14305700755806,-20.862745737489604,0.261958651113054,0.029701398184583838,0.029701398184553588,1.053795562163347,0.2639507330416794,1.2053589829340297,0.029682692725315925,-1.9103844520763207,-1.6654661304463108,-1.6580683904648144,Information Technology,1.449014814051958,-0.029604864845591036,0.01159260357313428,0.11038762881810092,0.12515878534242042,-0.0259089919201452
75,2015-12-31,52.630001,377.0,377.0,15.0,10.0,22.96371533288427,4.8821136950755335,0.3320946954591915,0.03420102538094195,0.03420102538092066,1.0664308996502996,0.2547913346108156,1.2000360155058931,-0.15109251662720313,-1.417671543365789,-1.3224043735398554,-1.4263621427039324,Information Technology,0.9521625576443076,-0.021656384910684483,0.01943805048179725,0.054531615912376666,0.05130155707198258,-0.03267057420712435
76,2012-12-31,62.119999,366.0,254.0,12.0,17.0,22.436191705305877,106.16805428697808,0.33066625293452884,0.056181584935312064,0.05618158493530827,1.1238174786784303,0.4665572394074287,1.3744484887090846,0.07576347717226334,-2.024234232239213,-1.715920930466585,-1.6234822824487287,Materials,1.3356142432856513,-0.061178140522898335,0.011793911103440613,0.014810077508211224,-0.029942064229588995,-0.02513915856575663
77,2013-12-31,63.389999,340.0,240.0,17.0,25.0,22.39333922528264,116.05284912111708,0.30632345159155044,0.07777252055170407,0.07777252055169841,1.1984561988688969,0.5460381717570061,1.6478648560460771,-0.033162384272433613,-1.846806857081589,-1.8760896720552178,-1.765856831830044,Materials,0.3382500806552654,-0.005615503387501785,0.01072182099765922,0.13472158281624222,0.05568700198275752,-0.01028391677304247
78,2014-12-31,60.130001,294.0,262.0,5.0,10.0,22.28001318070065,143.38158106991978,0.28660334172782403,0.02810577036245185,0.028105770362448896,1.4686617601614704,0.73972081347046,2.6352278285943367,-0.010429720960681987,-1.1256826591269447,-1.0135351091106604,-1.000065906903811,Materials,1.5944086588742568,-0.1365507723125279,0.01197155343461233,-0.0848162633491392,-0.12040581871934453,-0.035248479247949084
79,2015-12-31,56.009998,113.0,82.0,9.0,10.0,22.552950585150572,80.49099018715424,0.5222132343719121,0.05374040541833264,0.05374040541844978,1.5094213535481944,0.66153018601949,1.975504487474158,0.09030949590503368,-1.5237736509830109,-1.3132623499485507,-1.3151148893848845,Materials,1.2904392482251812,-0.04131511366594882,0.017961405773702824,0.4518836440594052,0.16639893470447922,-0.03545682898173075
80,2012-12-31,43.09,116.0,112.0,7.0,22.0,21.837155314554163,266.55959735890247,0.4664853662187442,0.10373636574611278,0.10373636574604024,1.2859315650784844,0.7418710263396912,1.6129486277269531,0.08046503199427042,-0.9173453067308407,-0.8898449179235115,-0.854808071726123,Industrials,0.6076632465542076,-0.004470018715551855,0.012159620824119751,0.2056161754467393,0.3418426549083313,-0.017571526539870208
81,2013-12-31,73.370003,112.0,108.0,10.0,25.0,22.35912735032012,124.12165688849564,0.3952177292982513,0.09895052069167833,0.09895052069172584,1.1468675051211836,0.6524494689962316,1.3716116313454905,0.06899169537043183,-0.6415499811746141,-0.889378058076849,-0.812180801020756,Industrials,1.6953182261617863,0.08780151297419822,0.015732709738086194,0.30584699580835506,0.2931715022554927,-0.021420644181697673
82,2014-12-31,59.759998,98.0,95.0,11.0,28.0,22.813687114726072,29.824656483440773,0.2629717303983038,0.07479919929046852,0.07479919929053776,1.0848136375426594,0.6492414248021108,1.32251998119417,0.1325814093957294,-1.5544053599418695,-1.426846144215731,-1.5057736010457217,Industrials,1.0851965291282917,0.00460133513429129,0.018932314394445742,0.08785147549703741,0.055388254865738194,-0.02487528337270684
83,2015-12-31,80.510002,92.0,89.0,15.0,35.0,23.05818896504311,-9.234317202583043,0.23342801673754665,0.08210160024589243,0.08210160024613834,1.0552830350713969,0.6309505587019746,1.2368311903774367,0.02258630724445676,-1.6489360735034633,-1.5521381663140088,-1.517570568126947,Industrials,0.9427802969724376,0.1974250359682269,0.017136273302918496,-0.2704011856812523,-0.01974914868341461,-0.030809592826537474
84,2012-12-31,40.169998,,,7.0,11.0,23.702212749346927,-72.30410303250757,1.0464179106334772,0.11725168619625025,0.11725168619634585,1.3079763500829429,0.8378851016565968,1.2943148688046646,0.018007999955274818,-1.9763325183125109,-1.8312418421438423,-1.8119308536907224,Financials,0.8360387374968,0.05563801676623965,0.009381048096016935,0.2078666272276141,0.2292756648880092,-0.014668172599953788
85,2013-12-31,54.540001,,,7.0,11.0,23.963281738571748,-81.15939043415166,0.8412270897418799,0.08929226092240078,0.08929226092232245,1.2428514517453164,0.8261010362694301,1.288687150837989,0.035980864325700745,-2.311093458628945,-2.2688756450526335,-2.1797015147997776,Financials,1.2151455429131863,-0.014236899100364696,0.006338887929318754,0.0817748243165598,0.02951963642244885,-0.014106991046856532
86,2014-12-31,70.25,,,8.0,13.0,24.17104566985671,-81.20925450862704,0.7096284198039882,0.09067615658362987,0.0906761565836337,1.1635352438034656,0.7943933848947723,1.2304519368723101,0.07299393952958658,-2.2437582372746796,-2.236447072133151,-2.250671157910407,Financials,0.5787403767324135,0.04377819237193772,0.0063158021815795645,-0.07487547330960855,0.01708180782918144,-0.009529064362365752
87,2015-12-31,62.09,,,6.0,11.0,23.993884234167947,-81.55778415869463,0.7606081987195745,0.08246094379127074,0.08246094379127074,1.1946245398371589,0.8086588442134229,1.255880149812734,-0.004425836450728902,-2.0968771730934925,-2.0192250508972265,-1.9367878952890714,Financials,0.8270776066238537,-0.021940378428757176,0.01171961218860728,0.12030919632791093,0.08938635851183764,-0.02079672815041456
89,2014-12-31,55.459999,188.0,156.0,8.0,3650.0,22.3982642575341,114.90423266459221,-0.0008990806815313668,0.032816444875882526,0.032816444875894885,1.2275797975126272,1.0023810704896077,-252.125,0.046377409672976114,-2.1671530391632547,-1.8793983905291305,-1.9643921154743893,Industrials,1.0688382318123553,-0.08361685665953465,0.009849048437199541,0.07771368694038397,0.10800580793375067,-0.020886540702475254
90,2015-12-31,65.91999799999999,164.0,119.0,7.0,601.0,22.57025182482479,76.84288055371691,0.0040374219763020785,0.02427184539659725,0.02427184539659725,1.2298649425961046,0.9886875828546178,57.93359375,0.03265516349186921,-2.1262332362842513,-1.7914923184312768,-1.9341168496149277,Industrials,0.977204247357028,0.04891977983331287,0.009006299110632675,0.043689397563392095,-0.016080052065535498,-0.021165536453408882
92,2013-12-31,132.880005,375.0,358.0,16.0,11.0,23.983289225344237,-81.4351046220836,0.09144205805301003,0.009708006859271263,0.009708006859267041,1.0037324166429804,0.2820080561932136,1.0408172860765743,0.11523647684246885,-2.1756441482865285,-2.186935228470518,-2.06595004478512,Health Care,1.6596735680145056,0.0884240597630986,0.021038206817312197,0.2358518574709565,0.1627783653379603,-0.027578295202507985
93,2014-12-31,185.029999,461.0,432.0,29.0,20.0,24.323747762209287,-77.25752734254638,0.09017995287655084,0.017943036361363216,0.01794303636136868,1.0031843837088268,0.21417233187734688,1.0353114368243903,0.019571890932293928,-2.0373563716029186,-2.090614694517163,-2.116812412103579,Health Care,1.841917326392392,0.038444751032971784,0.01559721613246356,0.0010268713237143383,-0.08155432676622351,-0.029604159694554155
94,2015-12-31,190.75,341.0,300.0,6.0,2.0,24.42195000851516,-72.91956115020001,0.20446046308465704,0.003564875491480997,0.0035648754914869366,1.0842944517257849,0.36939757196304496,1.4122775154377043,0.06793094914003997,-2.016497833245267,-1.9688868060346087,-1.8527105662050398,Health Care,1.2093716936548182,0.02134952231002711,0.017065149420056987,-0.37829622018348624,-0.2288335203145478,-0.03591329335863472
96,2013-10-25,17.700001,231.0,173.0,3.0,4.0,23.794900446787416,-76.56328180718809,0.3284957441521412,0.011864406109355586,0.011864406109332414,1.0901880245654725,0.411442331644939,1.2745485327313768,0.07546188777528991,-1.5422147778851285,-1.480364084048522,-1.4737932574979218,Information Technology,1.1216587053657172,0.05468195109497143,0.014168226885826416,0.07740106907338593,-0.053672369849018665,-0.018399458694581428
97,2014-10-24,20.99,247.0,191.0,12.0,14.0,23.96467140493596,-81.18040132992608,0.3077087170156691,0.04192472606002859,0.04192472606009117,1.0761450015289156,0.4027630180658874,1.2474580579562786,-0.00897706721589064,-1.1828164454095313,-1.4782026037302496,-1.434855815622984,Information Technology,1.3580667101040411,0.07390947526751411,0.014671832221352588,-0.045259599809432983,0.12291567413053844,-0.02370920125226858
98,2015-10-23,16.440001000000002,244.0,196.0,14.0,18.0,23.72067287442687,-73.2499676364223,0.3800130346435736,0.06873478900639968,0.06873478900620003,1.1668203811610172,0.5026783381238568,1.4389859450939182,-0.006826877024029713,-1.153184872183181,-1.1974938205938175,-1.1660306102631206,Information Technology,0.9991681295280372,-0.14407633532430728,0.013587621305763069,0.29379554173993033,0.0553527338593227,-0.03085205177999076
100,2012-12-31,37.57,132.0,84.0,14.0,18.0,22.92920028179548,10.346392508765348,0.2792406725154376,0.05057226510513708,0.050572265105059966,1.1248105024439827,0.511536869737051,1.4469639086586952,0.04600578423662879,-2.5121737098329753,-2.3615511562200657,-2.3247848175320196,Industrials,1.148942143511435,-0.005605305505993664,0.011226728691300774,0.15145057226510505,0.10194309289326592,-0.01661654798595688
101,2013-12-31,52.669998,157.0,105.0,14.0,16.0,23.27618140507317,-37.08690888901765,0.2441606467042164,0.0402506185779616,0.04025061857799273,1.08889019855246,0.4664557183838723,1.3640643967499981,0.09298867449913728,-2.5317848689744302,-2.424048827724685,-2.1646828758698384,Industrials,1.1329095440914332,0.008838187008309021,0.0076782429248522036,-0.0020884185338302065,0.003227681914854141,-0.014587336018501429
102,2014-12-31,52.630001,169.0,116.0,15.0,18.0,23.27819185439641,-37.31299124969883,0.2517073462706772,0.04541136147802848,0.0454113614781015,1.1109391185067758,0.4954711621917148,1.4407464468179485,0.024002949056535505,-2.3277952641244113,-2.1182030442666164,-2.317329759659408,Industrials,1.3248737094909262,-0.02900713072973278,0.008989308423467497,0.05548162539461095,-0.004370112020328471,-0.022038472698692024
103,2015-12-31,53.59,158.0,108.0,15.0,18.0,23.27828910178885,-37.3239127602792,0.2528532758242257,0.04590408658331778,0.045904086583289816,1.1208897967323763,0.5116495836915731,1.4781025531044119,-0.0181155143287375,-2.0133609739046063,-2.130241435488746,-2.1125915143557896,Industrials,1.0316299403308582,-0.0038544584727382204,0.008463319755192343,-0.13416678484791944,-0.0796790445978728,-0.02337592772527577
104,2012-12-31,130.149994,,,10.0,8.0,22.631312468543328,64.29193190024853,0.3092325973496877,0.025816366921999245,0.025816366922006367,1.2419319994426643,0.6631378190105219,1.7823625371845313,0.047407125428491466,-2.1959511815520556,-2.0707329055026595,-1.969073556762779,Financials,1.308804117632698,0.060936822939020065,0.007153142483181916,0.2530926125129133,0.1493661382727378,-0.0171570225003895
105,2013-12-31,216.880005,,,17.0,17.0,23.16689580136416,-23.94932034516387,0.18534467203661267,0.03130763483706117,0.03130763483703442,1.1201674738529943,0.6622459960752042,1.6483459844438195,0.1044546532330855,-2.177751416073573,-1.9933640850170624,-1.9292353634975372,Financials,1.5577197809399896,0.04543938065927653,0.007605403639509801,-0.0512264881218533,-0.0590649101100859,-0.01685410921341857
106,2014-12-31,212.240005,,,19.0,17.0,23.18056147658446,-25.68309491199216,0.22504539784399447,0.03872973900467069,0.03872973900467069,1.1623290918822171,0.658746963536457,1.7213170917396268,0.049415880919781406,-1.8554547096631284,-1.7860991554358996,-1.8701633689660209,Financials,1.6009891427228418,-0.02067543131547644,0.00855267438526544,0.033028622478594616,0.009423294161720363,-0.023677441977277752
107,2015-12-31,159.759995,,,21.0,18.0,22.885051368633924,17.57472511514061,0.32660521599575043,0.059401604262694176,0.059401604262735615,1.2181282165833942,0.635559038125578,1.6678650734905358,-0.09223481540496596,-1.3433447562191039,-1.6274016907514701,-1.6966169444206733,Financials,1.3927903078204458,-0.12741703181891015,0.012934152153149707,-0.13326236020475593,0.005383074780391582,-0.03113506545154701
108,2013-12-31,114.080002,344.0,306.0,27.0,23.0,25.17613139887145,7.916281824453107,0.2573112170929677,0.05916900317024889,0.05916900317022851,1.344964255247329,0.6658449905482041,2.3406498913830562,0.018402493989431442,-2.5548018105787524,-2.487998197959566,-2.4583044844014377,Health Care,1.1405838433010995,0.05797431687866335,0.014914540582799746,0.06092213252240297,0.10431276991036507,-0.02050702664758161
109,2014-12-31,159.28999299999995,495.0,458.0,26.0,20.0,25.51761852858543,72.62312883258346,0.21334786495145647,0.042689436240982204,0.04268943624096565,1.2500700496356685,0.6264545204248722,2.1721235161765846,0.049040850446944784,-2.320687152341897,-2.166271091639756,-2.2896601405834365,Health Care,1.332082769773833,0.1211459083858535,0.012396687862780614,-0.037855472816801364,-0.02140742136889899,-0.020046266816465156
110,2015-12-31,162.330002,445.0,416.0,32.0,25.0,25.53630094222012,76.6761141770985,0.2281229150449829,0.056366659811905875,0.056366659811883935,1.2370502762113271,0.6069504121821159,2.039133995655736,0.028698519195107387,-2.4582960397006777,-2.3413975908768045,-2.2730354342738597,Health Care,1.3440166810330691,0.05003897477417467,0.013607998368708851,-0.049590358533969606,-0.047249417270382295,-0.03539731826520684
112,2012-12-31,62.630001,,,10.0,11.0,23.34153519758749,-44.146831244221175,0.6630701717516796,0.07504390747175622,0.07504390747167601,1.2117857213777912,0.9325163847427056,1.3194016717993842,0.06495130481548714,-2.0862693854223453,-1.9986033487404158,-2.075312662280866,Financials,1.5215984116962125,0.01914693364628816,0.008096977054582004,0.30640266156150936,0.14657507350191473,-0.018353483789289717
